t                   x  y
1.9578              753 4.42406333789e-10
1.9604              754 5.05351982483e-10
1.9629999999999999  755 5.43255218588e-10
1.9656              756 5.57012214131e-10
1.9682              757 5.48567413716e-10
1.9707999999999999  758 5.20674836579e-10
1.9733999999999998  759 4.76622297185e-10
1.976               760 4.19985379807e-10
1.9786              761 3.54388740575e-10
1.9811999999999999  762 2.83339351981e-10
1.9838              763 2.10134729062e-10
1.9864              764 1.37799202604e-10
1.9889999999999999  765 6.91116053275e-11
1.9915999999999998  766 6.6658458267e-12
1.9942              767 -4.70855437973e-11
1.9968              768 -8.97566049263e-11
1.9993999999999998  769 -1.1903278363e-10
2.002               770 -1.32702349109e-10
2.0046              771 -1.28764277019e-10
2.0072              772 -1.05601888345e-10
2.0098              773 -6.21947354729e-11
2.0124              774 1.62930086089e-12
2.015               775 8.49747633369e-11
2.0176              776 1.85690587906e-10
2.0202              777 3.00248048646e-10
2.0227999999999997  778 4.23777679615e-10
2.0254              779 5.50194112492e-10
2.028               780 6.72448763339e-10
2.0305999999999997  781 7.82965248192e-10
2.0332              782 8.74086358849e-10
2.0358              783 9.3865737405e-10
2.0383999999999998  784 9.70556968127e-10
2.041               785 9.65202584524e-10
2.0436              786 9.19966547386e-10
2.0462              787 8.34429858543e-10
2.0488              788 7.10500547285e-10
2.0514              789 5.52307533042e-10
2.054               790 3.65948382708e-10
2.0566              791 1.59120161491e-10
2.0591999999999997  792 -5.94516658126e-11
2.0618              793 -2.80563128285e-10
2.0644              794 -4.9508508404e-10
2.0669999999999997  795 -6.94565516213e-10
2.0696              796 -8.71646754774e-10
2.0722              797 -1.02037756022e-09
2.0747999999999998  798 -1.13645937105e-09
2.0774              799 -1.21724585966e-09
2.08                800 -1.26171051384e-09
2.0826              801 -1.27025812091e-09
2.0852              802 -1.24447674388e-09
2.0878              803 -1.1868850347e-09
2.0904              804 -1.10067976955e-09
2.093               805 -9.89475612556e-10
2.0955999999999997  806 -8.57186988057e-10
2.0982              807 -7.07908398567e-10
2.1008              808 -5.45816281061e-10
2.1033999999999997  809 -3.75250497342e-10
2.106               810 -2.00694322272e-10
2.1086              811 -2.67333100101e-11
2.1111999999999997  812 1.41860745373e-10
2.1138              813 3.00244273888e-10
2.1164              814 4.43666658967e-10
2.1189999999999998  815 5.67554891973e-10
2.1216              816 6.67791599795e-10
2.1242              817 7.40984162917e-10
2.1268              818 7.84651899011e-10
2.1294              819 7.97484300818e-10
2.132               820 7.79490250125e-10
2.1346              821 7.32066629539e-10
2.1372              822 6.5799277138e-10
2.1397999999999997  823 5.61322544002e-10
2.1424              824 4.47145653837e-10
2.145               825 3.21365822842e-10
2.1475999999999997  826 1.90353760532e-10
2.1502              827 6.05521882635e-11
2.1528              828 -6.17952217175e-11
2.1553999999999998  829 -1.71005792859e-10
2.158               830 -2.62262433992e-10
2.1606              831 -3.3176705827e-10
2.1632              832 -3.76930042734e-10
2.1658              833 -3.96457755514e-10
2.1684              834 -3.90345311629e-10
2.171               835 -3.59860141685e-10
2.1736              836 -3.07432745927e-10
2.1761999999999997  837 -2.36541675136e-10
2.1788              838 -1.51543957938e-10
2.1814              839 -5.74447850399e-11
2.1839999999999997  840 4.02737010408e-11
2.1866              841 1.35916486399e-10
2.1892              842 2.2385655829e-10
2.1917999999999997  843 2.98739033511e-10
2.1944              844 3.5577141233e-10
2.197               845 3.90979471021e-10
2.1995999999999998  846 4.01400246375e-10
2.2022              847 3.85297571626e-10
2.2048              848 3.42292638678e-10
2.2074              849 2.73461031597e-10
2.21                850 1.81358553175e-10
2.2125999999999997  851 6.99288127404e-11
2.2152              852 -5.55795409696e-11
2.2178              853 -1.88863438777e-10
2.2203999999999997  854 -3.2283931084e-10
2.223               855 -4.50055992474e-10
2.2256              856 -5.63032065415e-10
2.2281999999999997  857 -6.54742704498e-10
2.2308              858 -7.19089232604e-10
2.2334              859 -7.5126749266e-10
2.2359999999999998  860 -7.4816797202e-10
2.2386              861 -7.08633374202e-10
2.2412              862 -6.33609831269e-10
2.2438              863 -5.26171550774e-10
2.2464              864 -3.91334076255e-10
2.249               865 -2.35826691508e-10
2.2516              866 -6.76464995131e-11
2.2542              867 1.04525915701e-10
2.2567999999999997  868 2.71817679476e-10
2.2594              869 4.25817381355e-10
2.262               870 5.59179813564e-10
2.2645999999999997  871 6.66011246153e-10
2.2672              872 7.42267802778e-10
2.2698              873 7.85947085191e-10
2.2723999999999998  874 7.97055976776e-10
2.275               875 7.77487629833e-10
2.2776              876 7.30703275664e-10
2.2802              877 6.61337651309e-10
2.2828              878 5.7473936721e-10
2.2854              879 4.76466865962e-10
2.288               880 3.71911834662e-10
2.2906              881 2.65931499044e-10
2.2931999999999997  882 1.62580865437e-10
2.2958              883 6.5057570442e-11
2.2984              884 -2.4329205317e-11
2.3009999999999997  885 -1.04088210273e-10
2.3036              886 -1.73334027687e-10
2.3062              887 -2.31633767722e-10
2.3087999999999997  888 -2.78811862486e-10
2.3114              889 -3.14822390379e-10
2.314               890 -3.39633876578e-10
2.3165999999999998  891 -3.53226337069e-10
2.3192              892 -3.55630636051e-10
2.3218              893 -3.47008644042e-10
2.3244              894 -3.27773364006e-10
2.327               895 -2.98689073475e-10
2.3296              896 -2.6096524941e-10
2.3322              897 -2.16289486321e-10
2.3348              898 -1.66786487399e-10
2.3373999999999997  899 -1.14957723896e-10
2.34                900 -6.35271696359e-11
2.3426              901 -1.52441392842e-11
2.3451999999999997  902 2.72871725215e-11
2.3478              903 6.18211176695e-11
2.3504              904 8.66485633244e-11
2.3529999999999998  905 1.0070383416e-10
2.3556              906 1.03650893424e-10
2.3582              907 9.5891919405e-11
2.3608              908 7.85209675058e-11
2.3634              909 5.32347915749e-11
2.366               910 2.21897361596e-11
2.3686              911 -1.21391343158e-11
2.3712              912 -4.71303412963e-11
2.3737999999999997  913 -8.01929911365e-11
2.3764              914 -1.08901415663e-10
2.379               915 -1.3114574704e-10
2.3815999999999997  916 -1.45252865291e-10
2.3842              917 -1.50065057603e-10
2.3868              918 -1.45013584474e-10
2.3893999999999997  919 -1.30150848432e-10
2.392               920 -1.06143344114e-10
2.3946              921 -7.42434863588e-11
2.3971999999999998  922 -3.62135738063e-11
2.3998              923 5.80096127384e-12
2.4024              924 4.93950991221e-11
2.405               925 9.20850340425e-11
2.4076              926 1.31504307443e-10
2.4101999999999997  927 1.65558081133e-10
2.4128              928 1.92594357129e-10
2.4154              929 2.11526324234e-10
2.4179999999999997  930 2.21878460049e-10
2.4206              931 2.23795412757e-10
2.4232              932 2.17970586025e-10
2.4257999999999997  933 2.05518546625e-10
2.4284              934 1.87809018337e-10
2.431               935 1.66270275326e-10
2.4335999999999998  936 1.42217251864e-10
2.4362              937 1.16698900543e-10
2.4388              938 9.03969954447e-11
2.4414              939 6.36179164903e-11
2.444               940 3.63356289501e-11
2.4466              941 8.29883470971e-12
2.4492              942 -2.0793117228e-11
2.4518              943 -5.11195114017e-11
2.4543999999999997  944 -8.25834955975e-11
2.457               945 -1.14675449692e-10
2.4596              946 -1.46431075598e-10
2.4621999999999997  947 -1.76472711444e-10
2.4648              948 -2.03106143015e-10
2.4674              949 -2.24515808722e-10
2.4699999999999998  950 -2.38997710511e-10
2.4726              951 -2.45185427517e-10
2.4752              952 -2.42271092077e-10
2.4778              953 -2.30154451053e-10
2.4804              954 -2.09500916615e-10
2.483               955 -1.81713005754e-10
2.4856              956 -1.48794587762e-10
2.4882              957 -1.13121526035e-10
2.4907999999999997  958 -7.71913782893e-11
2.4934              959 -4.33274388589e-11
2.496               960 -1.34054824533e-11
2.4985999999999997  961 1.13312779298e-11
2.5012              962 3.04043457078e-11
2.5038              963 4.41231357007e-11
2.5063999999999997  964 5.34951805076e-11
2.509               965 6.00690053254e-11
2.5116              966 6.57090631906e-11
2.5141999999999998  967 7.23390236601e-11
2.5168              968 8.16961637229e-11
2.5194              969 9.51241169167e-11
2.522               970 1.13418621717e-10
2.5246              971 1.36753525171e-10
2.5271999999999997  972 1.64691787985e-10
2.5298              973 1.96243341022e-10
2.5324              974 2.29993551981e-10
2.5349999999999997  975 2.64267940864e-10
2.5376              976 2.97274205252e-10
2.5402              977 3.27259108701e-10
2.5427999999999997  978 3.52634144107e-10
2.5454              979 3.72037955998e-10
2.548               980 3.84385634433e-10
2.5505999999999998  981 3.88871157497e-10
2.5532              982 3.8493519483e-10
2.5558              983 3.72230690715e-10
2.5584              984 3.50580897646e-10
2.561               985 3.19935855586e-10
2.5636              986 2.80365508587e-10
2.5662              987 2.32057775773e-10
2.5688              988 1.75318745632e-10
2.5713999999999997  989 1.10634737482e-10
2.574               990 3.87023885162e-11
2.5766              991 -3.95530969088e-11
2.5791999999999997  992 -1.22903590083e-10
2.5818              993 -2.09817108132e-10
2.5844              994 -2.98485458572e-10
2.5869999999999997  995 -3.86799259289e-10
2.5896              996 -4.72419880992e-10
2.5922              997 -5.5287352474e-10
2.5947999999999998  998 -6.25591356496e-10
2.5974              999 -6.88040069363e-10
2.6                 1000 -7.37847116739e-10
2.6026              1001 -7.72877095656e-10
2.6052              1002 -7.91365195596e-10
2.6077999999999997  1003 -7.92011567441e-10
2.6104              1004 -7.74051933661e-10
2.613               1005 -7.37325978051e-10
2.6155999999999997  1006 -6.82291334542e-10
2.6182              1007 -6.10044459393e-10
2.6208              1008 -5.22289544946e-10
2.6233999999999997  1009 -4.21247037252e-10
2.626               1010 -3.09618108929e-10
2.6286              1011 -1.90456303506e-10
2.6311999999999998  1012 -6.70025146476e-11
2.6338              1013 5.73791014702e-11
2.6364              1014 1.79384007648e-10
2.639               1015 2.95874436063e-10
2.6416              1016 4.04038358326e-10
2.6441999999999997  1017 5.01417352083e-10
2.6468              1018 5.86012793846e-10
2.6494              1019 6.56346310635e-10
2.6519999999999997  1020 7.1141981195e-10
2.6546              1021 7.50730366761e-10
2.6572              1022 7.7423223388e-10
2.6597999999999997  1023 7.82251818876e-10
2.6624              1024 7.75431496791e-10
2.665               1025 7.54639017941e-10
2.6675999999999997  1026 7.20893567063e-10
2.6702              1027 6.75296263353e-10
2.6728              1028 6.18954443254e-10
2.6754              1029 5.52970780276e-10
2.678               1030 4.78415973504e-10
2.6806              1031 3.96311872208e-10
2.6832              1032 3.07700753766e-10
2.6858              1033 2.1367439762e-10
2.6883999999999997  1034 1.15400772271e-10
2.691               1035 1.42416183013e-11
2.6936              1036 -8.8219348493e-11
2.6961999999999997  1037 -1.90167215308e-10
2.6988              1038 -2.89484658467e-10
2.7014              1039 -3.83804543702e-10
2.7039999999999997  1040 -4.70598227054e-10
2.7066              1041 -5.47222045455e-10
2.7092              1042 -6.11089401303e-10
2.7117999999999998  1043 -6.59847954054e-10
2.7144              1044 -6.91522172858e-10
2.717               1045 -7.04711400346e-10
2.7196              1046 -6.9873440367e-10
2.7222              1047 -6.73729294576e-10
2.7247999999999997  1048 -6.30706820104e-10
2.7274              1049 -5.71537039917e-10
2.73                1050 -4.98832752882e-10
2.7325999999999997  1051 -4.15828260714e-10
2.7352              1052 -3.26154880881e-10
2.7378              1053 -2.33565611296e-10
2.7403999999999997  1054 -1.41727005132e-10
2.743               1055 -5.39457922777e-11
2.7456              1056 2.70674177516e-11
2.7481999999999998  1057 9.93045506936e-11
2.7508              1058 1.61577251578e-10
2.7534              1059 2.13542697414e-10
2.756               1060 2.55604870603e-10
2.7586              1061 2.88806312199e-10
2.7611999999999997  1062 3.14651416033e-10
2.7638              1063 3.3486946549e-10
2.7664              1064 3.51196627335e-10
2.7689999999999997  1065 3.65157459825e-10
2.7716              1066 3.77861519851e-10
2.7742              1067 3.89864140971e-10
2.7767999999999997  1068 4.01081834411e-10
2.7794              1069 4.10767864167e-10
2.782               1070 4.1756975655e-10
2.7845999999999997  1071 4.19652756989e-10
2.7872              1072 4.14876133448e-10
2.7898              1073 4.01025657126e-10
2.7923999999999998  1074 3.76058739704e-10
2.795               1075 3.38369776642e-10
2.7976              1076 2.87028623092e-10
2.8002              1077 2.2195059679e-10
2.8028              1078 1.44053338702e-10
2.8053999999999997  1079 5.52801138198e-11
2.808               1080 -4.14379502933e-11
2.8106              1081 -1.42364550704e-10
2.8131999999999997  1082 -2.43133735367e-10
2.8158              1083 -3.39076100531e-10
2.8184              1084 -4.25588453368e-10
2.8209999999999997  1085 -4.98426411255e-10
2.8236              1086 -5.54065904268e-10
2.8262              1087 -5.89981841159e-10
2.8287999999999998  1088 -6.04801098092e-10
2.8314              1089 -5.98410432318e-10
2.834               1090 -5.71918956638e-10
2.8366              1091 -5.27530463756e-10
2.8392              1092 -4.68331151637e-10
2.8417999999999997  1093 -3.9798275786e-10
2.8444              1094 -3.20447446356e-10
2.847               1095 -2.39666286816e-10
2.8495999999999997  1096 -1.59259841426e-10
2.8522              1097 -8.23614509926e-11
2.8548              1098 -1.14526695419e-11
2.8573999999999997  1099 5.17175330339e-11
2.86                1100 1.0608107448e-10
2.8626              1101 1.51205367671e-10
2.8651999999999997  1102 1.87195120516e-10
2.8678              1103 2.14540815668e-10
2.8704              1104 2.34012365041e-10
2.8729999999999998  1105 2.46555664773e-10
2.8756              1106 2.53200349576e-10
2.8781999999999996  1107 2.55015120132e-10
2.8808              1108 2.53074450285e-10
2.8834              1109 2.48440601425e-10
2.8859999999999997  1110 2.42149189589e-10
2.8886              1111 2.35189423492e-10
2.8912              1112 2.28468480246e-10
2.8937999999999997  1113 2.22771120995e-10
2.8964              1114 2.18704304666e-10
2.899               1115 2.16643564199e-10
2.9015999999999997  1116 2.16694148736e-10
2.9042              1117 2.1866965183e-10
2.9068              1118 2.22104667991e-10
2.9093999999999998  1119 2.26298993433e-10
2.912               1120 2.30395605372e-10
2.9146              1121 2.33484120926e-10
2.9172              1122 2.34712693725e-10
2.9198              1123 2.33399521932e-10
2.9223999999999997  1124 2.29121152606e-10
2.925               1125 2.21768950426e-10
2.9276              1126 2.11560866048e-10
2.9301999999999997  1127 1.99000857459e-10
2.9328              1128 1.8480414421e-10
2.9354              1129 1.69779912351e-10
2.9379999999999997  1130 1.54692592069e-10
2.9406              1131 1.40134626125e-10
2.9432              1132 1.26403956746e-10
2.9457999999999998  1133 1.13415860037e-10
2.9484              1134 1.00672664649e-10
2.951               1135 8.72735911317e-11
2.9536              1136 7.19779236213e-11
2.9562              1137 5.33251914847e-11
2.9587999999999997  1138 2.97810803795e-11
2.9614              1139 -1.02838798675e-13
2.964               1140 -3.75040692946e-11
2.9665999999999997  1141 -8.31734958684e-11
2.9692              1142 -1.37319586258e-10
2.9718              1143 -1.99487940056e-10
2.9743999999999997  1144 -2.68528976832e-10
2.977               1145 -3.42587291868e-10
2.9796              1146 -4.19179357891e-10
2.9821999999999997  1147 -4.95246954557e-10
2.9848              1148 -5.67316416067e-10
2.9874              1149 -6.31692032016e-10
2.9899999999999998  1150 -6.84614587243e-10
2.9926              1151 -7.22507609296e-10
2.9951999999999996  1152 -7.42209405047e-10
2.9978              1153 -7.41177341723e-10
3.0004              1154 -7.17712111964e-10
3.0029999999999997  1155 -6.71117383888e-10
3.0056              1156 -6.01839689196e-10
3.0082              1157 -5.11533926328e-10
3.0107999999999997  1158 -4.03019173589e-10
3.0134              1159 -2.80237166805e-10
3.016               1160 -1.48058135196e-10
3.0185999999999997  1161 -1.19862574727e-11
3.0212              1162 1.22075932696e-10
3.0238              1163 2.48216558418e-10
3.0263999999999998  1164 3.60914187425e-10
3.029               1165 4.55308235559e-10
3.0316              1166 5.27540677808e-10
3.0342              1167 5.74992720104e-10
3.0368              1168 5.96376503736e-10
3.0393999999999997  1169 5.91802828964e-10
3.042               1170 5.62706325979e-10
3.0446              1171 5.11701125916e-10
3.0471999999999997  1172 4.42379022303e-10
3.0498              1173 3.59025920105e-10
3.0524              1174 2.66396238402e-10
3.0549999999999997  1175 1.6942459935e-10
3.0576              1176 7.30039501073e-11
3.0602              1177 -1.82544535043e-11
3.0627999999999997  1178 -1.00131972158e-10
3.0654              1179 -1.68967742575e-10
3.068               1180 -2.21780302456e-10
3.0705999999999998  1181 -2.56314747205e-10
3.0732              1182 -2.711437741e-10
3.0757999999999996  1183 -2.65723665294e-10
3.0784              1184 -2.40430120257e-10
3.081               1185 -1.9658813466e-10
3.0835999999999997  1186 -1.36431102526e-10
3.0862              1187 -6.3056004862e-11
3.0888              1188 1.97123428691e-11
3.0913999999999997  1189 1.07540573668e-10
3.094               1190 1.95785040957e-10
3.0966              1191 2.79801293246e-10
3.0991999999999997  1192 3.5527136788e-10
3.1018              1193 4.18446610695e-10
3.1044              1194 4.66424454615e-10
3.1069999999999998  1195 4.9733350771e-10
3.1096              1196 5.10388842301e-10
3.1122              1197 5.05894881542e-10
3.1148              1198 4.85112838788e-10
3.1174              1199 4.50058434964e-10
3.1199999999999997  1200 4.03237887525e-10
3.1226              1201 3.47336381878e-10
3.1252              1202 2.84964052355e-10
3.1277999999999997  1203 2.18411413955e-10
3.1304              1204 1.49467244137e-10
3.133               1205 7.9389758656e-11
3.1355999999999997  1206 8.9160302405e-12
3.1382              1207 -6.16431627964e-11
3.1408              1208 -1.32182889634e-10
3.1433999999999997  1209 -2.02613981148e-10
3.146               1210 -2.72631250908e-10
3.1486              1211 -3.41554118322e-10
3.1512              1212 -4.08160394372e-10
3.1538              1213 -4.70662842034e-10
3.1563999999999997  1214 -5.26771515297e-10
3.159               1215 -5.73791236747e-10
3.1616              1216 -6.08852301909e-10
3.1641999999999997  1217 -6.29175822553e-10
3.1668              1218 -6.32338181816e-10
3.1694              1219 -6.16564577172e-10
3.1719999999999997  1220 -5.80955505924e-10
3.1746              1221 -5.25671284279e-10
3.1772              1222 -4.52027748565e-10
3.1797999999999997  1223 -3.62463170589e-10
3.1824              1224 -2.60481636261e-10
3.185               1225 -1.50446502478e-10
3.1875999999999998  1226 -3.72779584978e-11
3.1902              1227 7.38038657966e-11
3.1927999999999996  1228 1.77659553735e-10
3.1954              1229 2.69606115211e-10
3.198               1230 3.45675488234e-10
3.2005999999999997  1231 4.02911704001e-10
3.2032              1232 4.39563496712e-10
3.2058              1233 4.55140369837e-10
3.2083999999999997  1234 4.50425252652e-10
3.211               1235 4.27353263888e-10
3.2136              1236 3.88815424301e-10
3.2161999999999997  1237 3.38396866084e-10
3.2188              1238 2.80047540713e-10
3.2214              1239 2.17791715218e-10
3.2239999999999998  1240 1.55409310421e-10
3.2266              1241 9.61933588339e-11
3.2292              1242 4.27451546381e-11
3.2318              1243 -3.09089646239e-12
3.2344              1244 -4.02603783645e-11
3.2369999999999997  1245 -6.84414469543e-11
3.2396              1246 -8.78959960371e-11
3.2422              1247 -9.93187754261e-11
3.2447999999999997  1248 -1.03659802964e-10
3.2474              1249 -1.01955707765e-10
3.25                1250 -9.52091600004e-11
3.2525999999999997  1251 -8.43084074775e-11
3.2552              1252 -7.00101365769e-11
3.2578              1253 -5.29678523264e-11
3.2603999999999997  1254 -3.37904426662e-11
3.263               1255 -1.31334266379e-11
3.2656              1256 8.23011971074e-12
3.2681999999999998  1257 2.93678276142e-11
3.2708              1258 4.91700430372e-11
3.2733999999999996  1259 6.64008154017e-11
3.276               1260 7.97956006826e-11
3.2786              1261 8.81815176434e-11
3.2811999999999997  1262 9.06333480488e-11
3.2838              1263 8.66151872447e-11
3.2864              1264 7.60913831943e-11
3.2889999999999997  1265 5.95898053124e-11
3.2916              1266 3.81868980881e-11
3.2942              1267 1.34367543134e-11
3.2967999999999997  1268 -1.27795569266e-11
3.2994              1269 -3.84613452198e-11
3.302               1270 -6.16972445355e-11
3.3045999999999998  1271 -8.08959843557e-11
3.3072              1272 -9.49681722151e-11
3.3097999999999996  1273 -1.0345493906e-10
3.3124              1274 -1.06562633717e-10
3.315               1275 -1.0512295201e-10
3.3175999999999997  1276 -1.00459501828e-10
3.3202              1277 -9.41904748641e-11
3.3228              1278 -8.79898237605e-11
3.3253999999999997  1279 -8.33380447984e-11
3.328               1280 -8.13064615635e-11
3.3306              1281 -8.23937029715e-11
3.3331999999999997  1282 -8.64479599016e-11
3.3358              1283 -9.26815985069e-11
3.3384              1284 -9.97772975353e-11
3.3409999999999997  1285 -1.06074704576e-10
3.3436              1286 -1.09800848969e-10
3.3462              1287 -1.0932513228e-10
3.3487999999999998  1288 -1.03391586959e-10
3.3514              1289 -9.13009945425e-11
3.3539999999999996  1290 -7.30187160736e-11
3.3566              1291 -4.91821028348e-11
3.3592              1292 -2.10352013585e-11
3.3617999999999997  1293 9.72926340187e-12
3.3644              1294 4.11897599362e-11
3.367               1295 7.14116127343e-11
3.3695999999999997  1296 9.86809522985e-11
3.3722              1297 1.21696708266e-10
3.3748              1298 1.39675798705e-10
3.3773999999999997  1299 1.52406268161e-10
3.38                1300 1.60212065836e-10
3.3826              1301 1.63838831391e-10
3.3851999999999998  1302 1.64300448247e-10
3.3878              1303 1.62692456729e-10
3.3903999999999996  1304 1.60008603589e-10
3.393               1305 1.56984675259e-10
3.3956              1306 1.53990306617e-10
3.3981999999999997  1307 1.5097978423e-10
3.4008              1308 1.47509712778e-10
3.4034              1309 1.42812997539e-10
3.4059999999999997  1310 1.35917041511e-10
3.4086              1311 1.25793764294e-10
3.4112              1312 1.11513728807e-10
3.4137999999999997  1313 9.23821019683e-11
3.4164              1314 6.80584477664e-11
3.419               1315 3.86254778162e-11
3.4215999999999998  1316 4.60270190017e-12
3.4242              1317 -3.30588056929e-11
3.4267999999999996  1318 -7.30455834708e-11
3.4294              1319 -1.13788409251e-10
3.432               1320 -1.53551518722e-10
3.4345999999999997  1321 -1.90563287372e-10
3.4372              1322 -2.23141227718e-10
3.4398              1323 -2.49771092697e-10
3.4423999999999997  1324 -2.69200439718e-10
3.445               1325 -2.80498069216e-10
3.4476              1326 -2.83076007079e-10
3.4501999999999997  1327 -2.76708433944e-10
3.4528              1328 -2.61517252298e-10
3.4554              1329 -2.37950548154e-10
3.4579999999999997  1330 -2.06750228049e-10
3.4606              1331 -1.68895425423e-10
3.4632              1332 -1.25576424259e-10
3.4657999999999998  1333 -7.81402859085e-11
3.4684              1334 -2.80299533584e-11
3.4709999999999996  1335 2.32318331239e-11
3.4736              1336 7.41005451443e-11
3.4762              1337 1.23039134436e-10
3.4787999999999997  1338 1.68571587245e-10
3.4814              1339 2.09288752995e-10
3.484               1340 2.43897346763e-10
3.4865999999999997  1341 2.71261013651e-10
3.4892              1342 2.90414581272e-10
3.4918              1343 3.0061086953e-10
3.4943999999999997  1344 3.01355385091e-10
3.497               1345 2.9243341082e-10
3.4996              1346 2.73945977014e-10
3.5021999999999998  1347 2.46324294295e-10
3.5048              1348 2.10350778462e-10
3.5073999999999996  1349 1.67155969621e-10
3.51                1350 1.18182949538e-10
3.5126              1351 6.51724368916e-11
3.5151999999999997  1352 1.00913843254e-11
3.5178              1353 -4.49642822975e-11
3.5204              1354 -9.78341019309e-11
3.5229999999999997  1355 -1.46417683533e-10
3.5256              1356 -1.88798893186e-10
3.5282              1357 -2.23325621884e-10
3.5307999999999997  1358 -2.4872148785e-10
3.5334              1359 -2.64164468078e-10
3.536               1360 -2.69319899715e-10
3.5385999999999997  1361 -2.64366528668e-10
3.5412              1362 -2.49972709199e-10
3.5437999999999996  1363 -2.27248914131e-10
3.5463999999999998  1364 -1.9766620285e-10
3.549               1365 -1.62941410364e-10
3.5515999999999996  1366 -1.24932092449e-10
3.5542              1367 -8.54988579935e-11
3.5568              1368 -4.63880184265e-11
3.5593999999999997  1369 -9.1072184516e-12
3.562               1370 2.51387105576e-11
3.5646              1371 5.55155643678e-11
3.5671999999999997  1372 8.15867651216e-11
3.5698              1373 1.0327677602e-10
3.5724              1374 1.20825779937e-10
3.5749999999999997  1375 1.34704400412e-10
3.5776              1376 1.45492062842e-10
3.5802              1377 1.53760906785e-10
3.5827999999999998  1378 1.59957616597e-10
3.5854              1379 1.64298893934e-10
3.5879999999999996  1380 1.66708813421e-10
3.5906              1381 1.66799199453e-10
3.5932              1382 1.63901392458e-10
3.5957999999999997  1383 1.57156079816e-10
3.5984              1384 1.45645190353e-10
3.601               1385 1.28564270341e-10
3.6035999999999997  1386 1.05404518447e-10
3.6062              1387 7.61138790883e-11
3.6088              1388 4.12426481855e-11
3.6113999999999997  1389 2.01082293178e-12
3.614               1390 -3.97126359575e-11
3.6166              1391 -8.14810857674e-11
3.6191999999999998  1392 -1.20460350028e-10
3.6218              1393 -1.5368847861e-10
3.6243999999999996  1394 -1.78347406288e-10
3.627               1395 -1.92083987605e-10
3.6296              1396 -1.93292992723e-10
3.6321999999999997  1397 -1.81330409021e-10
3.6348              1398 -1.56654397787e-10
3.6374              1399 -1.20832871486e-10
3.6399999999999997  1400 -7.64610597059e-11
3.6426              1401 -2.69456679192e-11
3.6452              1402 2.37844466344e-11
3.6477999999999997  1403 7.16508380405e-11
3.6504              1404 1.12765560778e-10
3.653               1405 1.43794726126e-10
3.6555999999999997  1406 1.62249297331e-10
3.6582              1407 1.6666201752e-10
3.6608              1408 1.5668888409e-10
3.6633999999999998  1409 1.33076841213e-10
3.666               1410 9.75444447437e-11
3.6685999999999996  1411 5.25800236684e-11
3.6712              1412 1.16976046904e-12
3.6738              1413 -5.34465804947e-11
3.6763999999999997  1414 -1.08042977343e-10
3.679               1415 -1.5963784461e-10
3.6816              1416 -2.05617273208e-10
3.6841999999999997  1417 -2.43841169478e-10
3.6868              1418 -2.72677880275e-10
3.6894              1419 -2.90955926019e-10
3.6919999999999997  1420 -2.97920577097e-10
3.6946              1421 -2.93162161213e-10
3.6972              1422 -2.76547895695e-10
3.6997999999999998  1423 -2.48189024887e-10
3.7024              1424 -2.08419601022e-10
3.7049999999999996  1425 -1.57835106096e-10
3.7076              1426 -9.73389147063e-11
3.7102              1427 -2.81817486014e-11
3.7127999999999997  1428 4.79446898849e-11
3.7154              1429 1.28885319084e-10
3.718               1430 2.12046394332e-10
3.7205999999999997  1431 2.94394730815e-10
3.7232              1432 3.72587516395e-10
3.7258              1433 4.43104442027e-10
3.7283999999999997  1434 5.02462738083e-10
3.731               1435 5.47387912775e-10
3.7336              1436 5.75060443708e-10
3.7361999999999997  1437 5.83320947101e-10
3.7388              1438 5.70827163315e-10
3.7413999999999996  1439 5.37189626115e-10
3.7439999999999998  1440 4.83013185004e-10
3.7466              1441 4.09906553145e-10
3.7491999999999996  1442 3.20404369702e-10
3.7518              1443 2.17794809965e-10
3.7544              1444 1.05986594501e-10
3.7569999999999997  1445 -1.07313524386e-11
3.7596              1446 -1.2795908777e-10
3.7622              1447 -2.41346720387e-10
3.7647999999999997  1448 -3.46836115384e-10
3.7674              1449 -4.40860237205e-10
3.77                1450 -5.20410381455e-10
3.7725999999999997  1451 -5.83152859335e-10
3.7752              1452 -6.27472518389e-10
3.7778              1453 -6.5242877767e-10
3.7803999999999998  1454 -6.57741194843e-10
3.783               1455 -6.43721520532e-10
3.7855999999999996  1456 -6.11199757472e-10
3.7882              1457 -5.61464208459e-10
3.7908              1458 -4.96177987586e-10
3.7933999999999997  1459 -4.1735903622e-10
3.796               1460 -3.27336158179e-10
3.7986              1461 -2.28692398352e-10
3.8011999999999997  1462 -1.24293991766e-10
3.8038              1463 -1.72422076616e-11
3.8064              1464 8.91979545781e-11
3.8089999999999997  1465 1.9159444864e-10
3.8116              1466 2.86469958866e-10
3.8142              1467 3.70392605475e-10
3.8167999999999997  1468 4.40137926105e-10
3.8194              1469 4.92790919182e-10
3.8219999999999996  1470 5.25937071671e-10
3.8245999999999998  1471 5.37822897329e-10
3.8272              1472 5.27482946211e-10
3.8297999999999996  1473 4.94875251889e-10
3.8324              1474 4.40943059843e-10
3.835               1475 3.67663677281e-10
3.8375999999999997  1476 2.78021605737e-10
3.8402              1477 1.75888276166e-10
3.8428              1478 6.59274024262e-11
3.8453999999999997  1479 -4.66278682332e-11
3.848               1480 -1.56260115958e-10
